additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent
114817.0,268012.0,126445.0,197504.0,9664.0,28894.0,7497.0,48865.0,LASR,110543.0,124043.0,,,38464.0,84583.0
25354.0,2714231.0,177751.0,7508457.0,-247547248.0,1548183.0,-634859526.0,6806868.0,LAUR,-29578.0,481471.0,0.0,5638.1,-131268702.0,1494526.0
367870.0,373697.0,244610.0,280508.0,3034.0,12241.0,3100.0,12577.0,LAW,234728.0,257952.0,0.0,267931.0,40918.0,72845.0
0.0,5019771.0,0.0,263679.0,,,0.0,259549.0,LAZR,0.0,174965.0,0.0,376059130.0,,
0.0,289399.0,,,,,0.0,605018.0,LAZY,,,0.0,653471.0,0.0,358570.0
0.0,24827.0,0.0,289612.0,0.0,350000.0,0.0,350000.0,LBBBU,0.0,65790.0,,,0.0,289612.0
0.0,6992721.0,0.0,26405312.0,0.0,22093573.0,0.0,22216760.0,LBGJ,0.0,478768.0,0.0,9005584.0,0.0,16736811.0
0.0,367868.0,369241.0,821086.0,90491.0,222286.0,220554.0,443427.0,LBRT,87356.0,98840.0,0.0,677718.0,179885.0,353976.0
910621.0,917334.0,3413342.0,3468646.0,1764495.0,2836745.0,2622608.0,2673306.0,LC,0.0,2256.0,0.0,845612.0,2753258.0,11027446.0
4998269.0,4998550.0,,,,,,,LCA,,,0.0,501500000.0,,
0.0,24281.0,0.0,92594.0,0.0,75000.0,,,LCAAU,,,,,,
4998269.0,4998550.0,,,,,,,LCAHW,,,0.0,501500000.0,,
0.0,23275.0,0.0,43733.0,0.0,26976.0,0.0,26976.0,LEAP,,,,,,
,,134871.0,588031.0,123564.0,260729.0,114980.0,1457089.0,LESL,71332.0,148901.0,-67053.0,336291.0,135070.0,390402.0
0.0,444531.0,753697.0,3660598.0,283129.0,1162199.0,157646.0,2686061.0,LEVI,535406.0,833661.0,0.0,2021948.0,290832.0,2288059.0
0.0,38641659.0,0.0,2828238.0,0.0,248286.0,0.0,345980.0,LEXXW,0.0,9881220.0,,,0.0,1925961.0
0.0,24353.0,245190.0,488904.0,256713.0,476592.0,256713.0,476592.0,LFAC,7110.0,32110.0,0.0,230962312.0,7110.0,32110.0
0.0,24353.0,245190.0,488904.0,256713.0,476592.0,256713.0,476592.0,LFACU,7110.0,32110.0,0.0,230962312.0,7110.0,32110.0
0.0,4999984.0,0.0,33410.0,0.0,7839.0,0.0,7839.0,LFLYW,,,0.0,120625571.0,,
1630026.0,1631478.0,1567547.0,1848326.0,41750.0,96757.0,436303.0,580524.0,LFST,0.0,1637.0,0.0,1664050.0,324196.0,351621.0
0.0,23562.0,0.0,568000.0,,,0.0,550000.0,LGAC,0.0,25000.0,,,,
0.0,23562.0,0.0,568000.0,,,0.0,550000.0,LGACU,0.0,25000.0,,,,
0.0,23562.0,0.0,568000.0,,,0.0,550000.0,LGACW,0.0,25000.0,,,,
4164364.0,5714277.0,9508366.0,13077766.0,5296057.0,5368544.0,7064113.0,7136600.0,LGCB,0.0,64.0,,,8317392.0,11886792.0
42831.0,185659.0,-348007.0,55245.0,-118728.0,18847.0,-118813.0,18861.0,LGCL,-26218.0,4162.0,,,-227339.0,36088.0
-137183.0,990.0,-23511633.0,1000.0,,,11467566.0,20345174.0,LGIH,0.0,1000.0,0.0,165229.0,,
0.0,23802.0,307070262.0,307113701.0,107787.0,133209.0,12824578.0,12850000.0,LGSTU,,,,,0.0,8652.0
0.0,23802.0,307070262.0,307113701.0,107787.0,133209.0,12824578.0,12850000.0,LGSTW,,,,,0.0,8652.0
0.0,25156.0,0.0,245125561.0,0.0,65000.0,0.0,8400000.0,LGTO,,,,,,
0.0,25156.0,0.0,245125561.0,0.0,65000.0,0.0,8400000.0,LGTOU,,,,,,
0.0,25156.0,0.0,245125561.0,0.0,65000.0,0.0,8400000.0,LGTOU,,,,,,
0.0,25156.0,0.0,245125561.0,0.0,65000.0,0.0,8400000.0,LGTOW,,,,,,
0.0,23275.0,0.0,108981.0,0.0,85500.0,,,LGV,,,0.0,600773481.0,,
0.0,24157.0,,,,,,,LGVCU,,,,,,
0.0,53065962.0,23531546.0,34053248.0,1019910.0,2883284.0,2797995.0,6505420.0,LGVN,21600103.0,25631831.0,0.0,27547828.0,-1964947.0,2199840.0
0.0,23994.0,55347.0,219805.0,56690.0,206690.0,0.0,206690.0,LHC,,,,,-1343.0,13115.0
675260.0,683776.0,421566.0,465445.0,2881.0,6226.0,59622.0,63317.0,LIAN,211050.0,254350.0,0.0,402128.0,233399.0,276746.0
0.0,24712.0,0.0,125472.0,0.0,101514.0,0.0,101514.0,LIBY,,,0.0,101303958.0,,
0.0,1487.0,24414.0,59141.0,12974.0,20074.0,,,LICN,11490.0,20155.0,,,24707.0,37737.0
0.0,359284.0,0.0,89355.0,0.0,11828.0,,,LIFE,0.0,22962.0,0.0,48157.0,0.0,86985.0
0.0,24687.0,0.0,200000.0,0.0,176000.0,,,LION,,,0.0,117773971.0,,
0.0,4529613.0,0.0,2012889.0,401023.0,741649.0,347268.0,936605.0,LIPO,0.0,6565.0,0.0,5570.0,0.0,1808089.0
5210.0,10878.0,40034.0,44171.0,36331.0,38158.0,36331.0,38158.0,LITB,19163.0,25949.0,,,38004.0,41721.0
0.0,562946.0,0.0,1003446.0,,,0.0,451282.0,LIVBU,0.0,1024.0,,,0.0,1034.0
5677713.0,31694030.0,3253842.0,5925875.0,0.0,237898.0,0.0,237898.0,LIXTW,3215128.0,5813992.0,0.0,5748426.0,1662412.0,4334445.0
0.0,1672801.0,-57057.0,185490.0,196419.0,351428.0,196419.0,351428.0,LIZI,-81290.0,125219.0,,,-82985.0,148071.0
,,21432.0,127827.0,0.0,62506.0,,,LL,23926.0,29592.0,0.0,88.1,25613.0,112805.0
0.0,5299891.0,0.0,51649450.0,,,0.0,110650.0,LLL,,,0.0,51649450.0,,
,,,,,,,,LMACA,,,0.0,501773700.0,,
,,,,,,,,LMACU,,,0.0,501773700.0,,
,,,,,,,,LMACW,,,0.0,501773700.0,,
6520.0,143899.0,2939.0,7597.0,191.0,7032.0,191.0,7032.0,LMAO,3477.0,5296.0,,,3018.0,6784.0
6520.0,143899.0,2939.0,7597.0,191.0,7032.0,191.0,7032.0,LMAOU,3477.0,5296.0,,,3018.0,6784.0
0.0,4999703.0,0.0,98000.0,,,0.0,73000.0,LMAOW,0.0,25000.0,0.0,92575000.0,,
,,129685.0,644780.0,,,,,LMDX,99272.0,257989.0,,,29357.0,406020.0
,,129685.0,644780.0,,,,,LMDXW,99272.0,257989.0,,,29357.0,406020.0
59533.0,16366270.0,0.0,14216571.0,2603102.0,7065576.0,3483356.0,7945830.0,LMPX,1649520.0,2073672.0,,,0.0,12650006.0
,,595455.0,1059885.0,,,571342.0,955114.0,LNKB,18513.0,49962.0,,,,
59727.0,165512.0,-351.0,260960.0,-4425.0,51206.0,908.0,497736.0,LNTH,12165.0,30743.0,0.0,168372.0,11259.0,90504.0
0.0,1104855.0,29826381.0,30876826.0,15268112.0,15319592.0,14689888.0,15322192.0,LOAR,15260328.0,15281817.0,0.0,1375371.0,27385454.0,27556130.0
,,4714878738.0,9433683485.0,3659522491.0,5793778032.0,4378136123.0,8050279235.0,LOMA,0.0,803285795.0,,,2164364238.0,3709840371.0
61835972.0,141727807.0,104993585.0,105014305.0,7879609.0,24618619.0,26230501.0,26244171.0,LOVE,49070073.0,49070952.0,0.0,103996507.0,55428697.0,85114262.0
78985580.0,79015280.0,28060273.0,37170611.0,1620706.0,1628311.0,-7558513.0,250025.0,LPCN,28271203.0,36839026.0,0.0,46366.0,37058332.0,37090775.0
838162492.0,838162591.0,546633383.0,750576656.0,0.0,22331259.0,0.0,154242523.0,LPG,0.0,6672485.0,0.0,970463533.0,0.0,329447912.0
,,,,,,,,LPI,0.0,28249.0,,,,
317154.0,1007348.0,-16883.0,3364896.0,,,0.0,2591467.0,LPLA,0.0,442547.0,0.0,2458439.0,,
,,0.0,12416743.0,0.0,7612875.0,0.0,10215676.0,LRE,0.0,480322.0,0.0,12761683.0,0.0,9775997.0
0.0,324178.0,0.0,106202.0,0.0,51538.0,0.0,61306.0,LRN,0.0,9475.0,0.0,144695.0,0.0,61477.0
,,6972157.0,12527096.0,2042473.0,6816142.0,-1147007.0,10764021.0,LSDI,-229632.0,16398.0,,,-308326.0,1697986.0
71806962.0,98991212.0,60995532.0,77397717.0,891608.0,2408497.0,891608.0,2459497.0,LSF,60264067.0,61268176.0,0.0,74989220.0,9560998.0,19605222.0
,,,,,,,,LSPRU,,,,,,
-5314.0,1564591.0,158589.0,6176147.0,-19453.0,423679.0,182513.0,4718658.0,LTH,160408.0,193603.0,0.0,3900960.0,45084.0,210783.0
79407799.0,87102346.0,0.0,1432576.0,325265.0,814557.0,0.0,489292.0,LTRN,75340123.0,76572153.0,0.0,77448006.0,21242526.0,22475344.0
4979648.0,5000911.0,99613.0,547642.0,415000.0,840000.0,,,LTRYW,,,0.0,181639168.0,,
3454790.0,3677858.0,3803518.0,4837418.0,,,18444014.0,24787194.0,LUCD,2074752.0,2231156.0,,,3684215.0,4075115.0
1956677.0,16287020.0,423013.0,5112897.0,-95358.0,504647.0,-102858.0,562597.0,LUCYW,-141281.0,3449828.0,,,301376.0,4542107.0
409835.0,431585.0,221533.0,236546.0,-5255.0,8906.0,23083.0,64887.0,LUNG,26165.0,33614.0,0.0,222925.0,14753.0,55824.0
0.0,5005865.0,0.0,89827.0,0.0,71581.0,0.0,71581.0,LUXAU,0.0,25000.0,0.0,301018246.0,0.0,25000.0
0.0,5005865.0,0.0,89827.0,0.0,71581.0,0.0,71581.0,LUXAW,0.0,25000.0,0.0,301018246.0,0.0,25000.0
0.0,24713.0,102699000.0,102724000.0,0.0,1000.0,17349003.0,17350003.0,LVACU,,,0.0,104724000.0,,
332392.0,334432.0,18997.0,129516.0,21036.0,72189.0,2317.0,154077.0,LVLU,26278.0,32135.0,0.0,80013.0,19016.0,65823.0
,,178167114.0,182568687.0,4637446.0,4761627.0,12958436.0,17360009.0,LVRO,393848.0,875113.0,,,3300192.0,4375680.0
119055.0,1442670.0,3988767.0,12708902.0,4246124.0,12231385.0,4040004.0,12885413.0,LX,25097.0,504702.0,,,3417009.0,10960957.0
0.0,11200000.0,22298885.0,302090370.0,81642599.0,90363317.0,82375266.0,91095984.0,LXEH,28540429.0,28903556.0,0.0,386155.0,40772828.0,59008628.0
,,0.0,298.8,,,-10.800000000000011,264.8,LXFR,0.0,4.4,0.0,197.6,,
1415966.0,1457323.0,712564.0,1268195.0,7527.0,56812.0,52693.0,200269.0,LYEL,-190384.0,244370.0,0.0,1068324.0,0.0,617547.0
,,11035726.0,89853061.0,7819771.0,44339475.0,8493586.0,76293023.0,LYT,302539.0,344299.0,-11278401.0,13560038.0,31146699.0,49334718.0
688651.0,781567.0,146544.0,346550.0,81867.0,240625.0,81432.0,767523.0,LZ,180032.0,229212.0,0.0,94944.0,94669.0,164115.0
,,0.0,67312.0,,,0.0,45996.0,MACK,0.0,40286.0,,,,
36737222.0,49336807.0,10698058.0,11444563.0,737149.0,2430893.0,68088.0,2430893.0,MAIA,18104087.0,18767544.0,0.0,17487754.0,9781583.0,10528088.0
0.0,5000058.0,0.0,102500.0,0.0,78225.0,0.0,78225.0,MAQCW,,,0.0,163074275.0,,
0.0,115689285.0,0.0,5668117.0,0.0,1404275.0,0.0,2498399.0,MARA,0.0,5879546.0,0.0,11073117.0,0.0,1503597.0
0.0,115689285.0,0.0,5668117.0,0.0,1404275.0,0.0,2498399.0,MARA,0.0,5879546.0,0.0,11073117.0,0.0,1503597.0
0.0,24784.0,160365.0,205260.0,,,138208.0,230470.0,MARX,,,,,,
110444.0,110463.0,139750.0,172352.0,52135.0,87190.0,44400.0,102112.0,MASI,35330.0,43122.0,,,48047.0,117315.0
190558.0,192653.0,132988.0,160736.0,1295.0,6054.0,4978.0,29813.0,MASS,0.0,137912.0,0.0,139629.0,11377.0,28580.0
0.0,385096.0,104940.0,210337.0,59543.0,107455.0,170559.0,315455.0,MAX,13526.0,23554.0,0.0,58907099.0,60311.0,127799.0
,,-372988.0,2718512.0,,,390982.0,2512224.0,MBINN,0.0,446801.0,0.0,318758.0,,
,,-372988.0,2718512.0,,,390982.0,2512224.0,MBINO,0.0,446801.0,0.0,318758.0,,
0.0,383789.0,,,,,,,MBIO,0.0,9523.0,0.0,3412.0,,
0.0,14936.0,-300.0,16162.0,4420.0,4730.0,4343.0,4963.0,MBLY,951.0,1000.0,0.0,14920.0,351.0,2043.0
,,0.0,781448.0,0.0,2878810.0,,,MBRX,0.0,524477.0,,,,
0.0,24712.0,0.0,150000.0,0.0,130600.0,,,MBTCR,,,,,,
0.0,24712.0,0.0,150000.0,0.0,130600.0,,,MBTCU,,,,,,
0.0,587486.0,0.0,418990.0,,,,,MBX,,,0.0,406707.0,,
0.0,115982.0,0.0,443463.0,,,95130.0,237690.0,MC,0.0,303024.0,,,,
0.0,24856.0,0.0,193000.0,0.0,169000.0,0.0,1500000.0,MCAFU,,,0.0,50474000.0,,
0.0,24827.0,60410702.0,60474000.0,0.0,87690.0,1760702.0,1800000.0,MCAG,,,0.0,59526000.0,,
10349.0,50264.0,1355508.0,1524509.0,,,76150.0,1340192.0,MCBS,18656.0,157083.0,,,,
0.0,1214.0,-233.0,5548.0,160.0,2097.0,-69.0,7813.0,MCFE,161.0,257.0,0.0,2516.0,-237.0,818.0
1056222.0,1079152.0,687055.0,2122162.0,43704.0,380615.0,673829.0,2186750.0,MCG,161539.0,209287.0,0.0,1987593.0,-1006.0,161708.0
,,0.0,18405624.0,0.0,5549631.0,0.0,14588982.0,MCTR,0.0,8574262.0,-7831053.0,347640.0,0.0,17936575.0
565900.0,598322.0,135827.0,331718.0,32118.0,97790.0,40686.0,115689.0,MDB,184151.0,217356.0,0.0,203641.0,14425.0,158452.0
,,8498522.0,8781174.0,-10417311.0,2063373.0,-10150830.0,2329854.0,MDCX,5623067.0,5890719.0,0.0,11732694.0,8193811.0,8476463.0
1724751.0,3245163.0,10988.0,5657866.0,1029686.0,3335915.0,998138.0,3510312.0,MDCXW,0.0,10212980.0,0.0,11888416.0,0.0,5378307.0
,,0.0,29471.0,,,0.0,4461.0,MDGS,0.0,21745.0,,,,
,,0.0,55579.0,,,0.0,7646.0,MDGSW,0.0,42067.0,,,,
0.0,2562057.0,1009274.0,5385478.0,-424723.0,598484.0,-427747.0,598484.0,MDJH,1455394.0,3117740.0,0.0,12098661.0,1017805.0,5300999.0
0.0,29421160.0,0.0,59862052.0,,,0.0,34502459.0,MDRR,8068335.0,8082424.0,0.0,58595990.0,,
9624520.0,31702347.0,26195861.0,79302913.0,,,22299554.0,56802013.0,MDRRP,2237465.0,3564889.0,0.0,83115782.0,,
,,0.0,77929.0,,,,,MDWD,0.0,337.0,0.0,52499.0,,
21465280.0,54494355.0,470158012.0,536649261.0,,,442442899.0,511571098.0,MDWT,133599218.0,136431785.0,,,,
,,0.0,46376.0,,,,,MDXH,0.0,75888.0,0.0,78858.0,,
-230.0,23620.0,167425.0,309555.0,167615.0,294745.0,,,ME,,,,,,
0.0,230450.0,11511205.0,93828406.0,40165332.0,77235888.0,12112138.0,81970296.0,MEC,-109308.0,1298795.0,0.0,199633.0,12450444.0,42475196.0
168108.0,585661.0,-102049.0,994863.0,16110.0,149750.0,-122715.0,572227.0,MEDP,-40611.0,13674.0,0.0,786669.0,-5831.0,127490.0
8565604.0,16373464.0,5237047.0,5854523.0,430328.0,955685.0,1034565.0,1963974.0,MEDS,3175374.0,3359288.0,0.0,8473237.0,3707339.0,4314815.0
214076.0,261945.0,7065216.0,7091348.0,-6253716.0,6377534.0,6393279.0,6410534.0,MEG,-727401.0,3343081.0,,,-27557618.0,6315556.0
0.0,23726.0,0.0,333391.0,252479.0,571494.0,,,MEKA,,,,,,
0.0,5708611.0,0.0,89678.0,0.0,65225.0,,,MEOA,,,0.0,112809453.0,,
0.0,5708611.0,0.0,89678.0,0.0,65225.0,,,MEOAU,,,0.0,112809453.0,,
0.0,5708611.0,0.0,89678.0,0.0,65225.0,,,MEOAW,,,0.0,112809453.0,,
10243.0,11190.0,13493.0,13941.0,510.0,899.0,1413.0,1587.0,META,-273.0,1512.0,0.0,12354.0,2358.0,4604.0
,,189975.0,596339.0,,,,,METC,-35859.0,35613.0,,,,
0.0,132314.0,92442.0,112794.0,3310.0,4224.0,10104.0,23796.0,METCL,17973.0,18967.0,0.0,132705.0,68392.0,69647.0
0.0,163298.0,0.0,170800.0,0.0,44108.0,0.0,107958.0,MG,0.0,28029.0,0.0,143373.0,0.0,63670.0
0.0,34519397.0,0.0,72703958.0,0.0,41283156.0,0.0,42199120.0,MGIH,0.0,20666037.0,,,0.0,52481201.0
2659412.0,11990324.0,6585515.0,30876434.0,1193930.0,4799529.0,1407015.0,6548038.0,MGLD,6383115.0,16196303.0,,,5143433.0,22742235.0
0.0,164334646.0,0.0,53746900.0,,,,,MGNX,0.0,55218361.0,0.0,61670.0,0.0,58662704.0
1244193.0,4123349.0,0.0,570282.0,0.0,963442.0,0.0,984289.0,MGOL,0.0,87922.0,,,0.0,570282.0
2246.0,3091.0,43121.0,54463.0,3193.0,5493.0,,,MGTA,46889.0,51402.0,,,41669.0,52503.0
385351.0,1947658.0,-50404.0,5757760.0,187342.0,1330419.0,38106.0,5477516.0,MH,0.0,389830.0,0.0,2907687.0,148700.0,1052631.0
33079459.0,41179684.0,46621717.0,128280923.0,11616247.0,25507620.0,11616247.0,25507620.0,MHUA,-8813484.0,7217371.0,0.0,131239839.0,28585674.0,81506576.0
8657739.0,28386782.0,17459539.0,34060676.0,11902862.0,21405271.0,11347905.0,22260979.0,MICS,7030105.0,7375305.0,,,17396536.0,31216220.0
278.0,128519.0,0.0,39763.0,0.0,7836.0,0.0,9347.0,MINDP,0.0,4611.0,0.0,36769.0,0.0,26791.0
0.0,88478825.0,,,,,,,MINM,0.0,23669213.0,0.0,38219098.0,,
242638.0,242672.0,150918.0,202893.0,8460.0,10909.0,9621.0,12070.0,MIRM,-21149.0,30814.0,0.0,190823.0,77342.0,129317.0
113297947.0,120936137.0,52588388.0,63930530.0,6978804.0,8602170.0,7491672.0,10009372.0,MIRO,59579516.0,62829530.0,0.0,64225598.0,1191171.0,5064093.0
0.0,2655.0,0.0,162091.0,,,,,MIST,0.0,246.0,0.0,157558.0,0.0,88051.0
5058314.0,5082020.0,303132.0,461132.0,-4534.0,219466.0,295466.0,519466.0,MIT,215500.0,240500.0,0.0,451241666.0,,
,,,,,,,,MITAU,,,0.0,151037242.0,,
,,,,,,,,MITI,,,,,,
0.0,-445.0,15299.0,15677.0,4431.0,4521.0,0.0,6673.0,MITQ,11732.0,11748.0,0.0,11054.0,3373.0,3538.0
0.0,679.4,0.0,1372.0,2054.7,2617.4,2054.0,2718.1,MJN,0.0,250.0,0.0,819.7,59.89999999999998,747.4
0.0,23965.0,327141.0,390324.0,361042.0,411103.0,0.0,411103.0,MKTWW,,,,,0.0,294.0
0.0,24281.0,261767.0,293442.0,,,287572.0,313200.0,MLAC,,,,,,
0.0,24497.0,125350.0,212156.0,125350.0,187850.0,0.0,6125000.0,MLAIU,,,0.0,179874306.0,,
0.0,3909.0,75004.0,1038709.0,0.0,152801.0,27498.0,697719.0,MLNK,2322.0,115057.0,0.0,955372.0,-2514.0,118803.0
0.0,24712.0,0.0,100000.0,0.0,80000.0,0.0,80000.0,MLTX,,,,,,
143510.0,146100.0,0.0,68342.0,,,0.0,249031.0,MN,1353.0,24662.0,0.0,69223.0,,
995473.0,1029015.0,651146.0,836294.0,59675.0,140436.0,85852.0,168125.0,MNDY,628495.0,800096.0,0.0,667962.0,-33686.0,147623.0
734365.0,29301586.0,2613312.0,9931267.0,0.0,483666.0,0.0,483666.0,MNPR,2089122.0,8981894.0,0.0,12746.0,0.0,9131236.0
,,1416657.0,2304515.0,-23585.0,49604.0,,,MNR,227263.0,257529.0,0.0,2030418.0,-11215.0,74370.0
,,0.0,512107.0,,,0.0,18247.0,MNSO,0.0,19.0,,,,
0.0,167864.0,0.0,261732.0,9000.0,31696.0,24435.0,113791.0,MNTK,44244.0,54032.0,0.0,238469.0,43944.0,66486.0
,,0.0,19915073.0,0.0,1456869.0,0.0,2616480.0,MOB,0.0,17965773.0,0.0,35264367.0,0.0,19152305.0
4911636.0,189498056.0,-8327762.0,9378435.0,865285.0,5350377.0,1265285.0,8050377.0,MOBQW,-504559.0,735505.0,,,-2524345.0,2347297.0
0.0,24997.0,0.0,110965.0,0.0,87269.0,0.0,87269.0,MOBV,,,0.0,90198696.0,,
129790.0,135702.0,88694.0,125648.0,11807.0,44695.0,8400.0,53281.0,MODN,77703.0,96123.0,0.0,77613.0,-2740.0,31230.0
0.0,8825135.0,772135.0,4341841.0,468044.0,541862.0,1524755.0,1598573.0,MOGU,445903.0,891465.0,,,655422.0,1437144.0
170485.0,353334.0,78794.0,183729.0,0.0,28605.0,0.0,50796.0,MOLN,-17531.0,133721.0,0.0,148075.0,0.0,99921.0
572385.0,573132.0,420749.0,441390.0,30062.0,30135.0,30062.0,30135.0,MOMO,400900.0,418729.0,,,150274.0,173859.0
0.0,18962.0,0.0,81631.0,0.0,61522.0,0.0,61522.0,MONDW,,,,,,
0.0,438557856.0,0.0,415398211.0,0.0,47701041.0,0.0,56727172.0,MOR,0.0,76589129.0,0.0,512050.0,0.0,340680638.0
222202.0,222863.0,247949.0,271191.0,32386.0,34903.0,98800.0,102048.0,MORF,0.0,289.0,0.0,163506.0,165894.0,187123.0
23567.0,59516.0,14772.0,26963.0,425.0,1177.0,,,MOTS,13383.0,25027.0,0.0,25786.0,0.0,11995.0
,,0.0,102492.0,0.0,80821.0,,,MPAC,,,,,,
,,0.0,102492.0,0.0,80821.0,,,MPACU,,,,,,
0.0,24425.0,545251.0,695090.0,554900.0,682558.0,0.0,682558.0,MPRAU,-3625.0,21375.0,0.0,204212532.0,-3625.0,21375.0
0.0,1711143.0,1496624.0,1613387.0,0.0,164293.0,196482.0,197051.0,MQ,0.0,1383960.0,0.0,1425612.0,0.0,453663.0
0.0,44000040.0,0.0,17327171.0,0.0,10608167.0,0.0,11889529.0,MRAI,-1332428.0,6982163.0,0.0,36223619.0,0.0,14143967.0
0.0,713267.0,4727900.0,4757465.0,88123.0,2350812.0,482126.0,4639533.0,MRM,0.0,513621.0,0.0,16129.0,0.0,1378729.0
2484157.0,2515462.0,635558.0,2052719.0,28659.0,191461.0,-116117.0,459193.0,MRNA,84779.0,134859.0,0.0,1640541.0,-303929.0,783223.0
111746796.0,112612973.0,42232373.0,50914473.0,-2134172.0,2365770.0,-1209948.0,3289994.0,MRNS,40546171.0,49179946.0,0.0,48888270.0,3133466.0,11798502.0
,,74004.0,77544.0,,,93.0,7192.0,MRUS,31283.0,32851.0,0.0,71005.0,,
,,,,0.0,15267.3,0.0,16307.1,MRX,,,0.0,3328.6,0.0,16665.2
,,32777.0,2932434.0,,,7751.0,2659519.0,MSBI,0.0,22759.0,0.0,398144.0,,
0.0,53431.0,57614071.0,73284329.0,3788688.0,12954002.0,4639281.0,13804595.0,MSGM,-2182281.0,3050693.0,0.0,69868.0,58446917.0,67146521.0
0.0,5000343.0,112450.0,138621.0,87450.0,114621.0,87450.0,114621.0,MSPR,,,0.0,201774000.0,,
0.0,5000343.0,112450.0,138621.0,87450.0,114621.0,87450.0,114621.0,MSPRW,,,0.0,201774000.0,,
0.0,5000343.0,112450.0,138621.0,87450.0,114621.0,87450.0,114621.0,MSPRZ,,,0.0,201774000.0,,
0.0,22125.0,0.0,332500.0,0.0,332350.0,,,MSSA,,,,,,
0.0,22125.0,0.0,332500.0,0.0,332350.0,,,MSSAR,,,,,,
0.0,5000346.0,,,,,,,MTAC,,,0.0,221274000.0,,
0.0,5000346.0,,,,,,,MTACW,,,0.0,221274000.0,,
873832.0,1125460.0,5751848.0,5753974.0,334227.0,3742770.0,234202.0,5888319.0,MTBCO,306330.0,306504.0,0.0,27111.0,-5993.0,1781714.0
19040770.0,19059830.0,23087107.0,23107260.0,8136728.0,8144125.0,8778169.0,8786663.0,MTBCP,1699368.0,1700000.0,0.0,19340.0,2924439.0,4584700.0
8443039.0,10466538.0,-167130.0,1049333.0,65398.0,146479.0,65398.0,146479.0,MTC,0.0,7521516.0,0.0,7612454.0,-189836.0,975590.0
203272.0,206369.0,43519.0,121323.0,9763.0,14012.0,,,MTCR,-297.0,15668.0,0.0,115340.0,-16777.0,57343.0
591006.0,263932648.0,36861812.0,383243569.0,20005168.0,50101674.0,,,MTDR,0.0,21059519.0,,,0.0,42501291.0
1017599.0,2096407.0,13492309.0,14056826.0,761627.0,2019439.0,620782.0,3786448.0,MTEK,12467970.0,12488494.0,,,1038439.0,1454350.0
,,21939.0,80024.0,,,0.0,55455.0,MTLS,63106.0,75704.0,0.0,98746.0,,
1500038.0,1524750.0,220680.0,245680.0,,,220705.0,221705.0,MTRY,4180.0,29180.0,0.0,102523975.0,4305.0,29305.0
1500038.0,1524750.0,220680.0,245680.0,,,220705.0,221705.0,MTRYW,4180.0,29180.0,0.0,102523975.0,4305.0,29305.0
0.0,70821.0,217712.0,232161.0,3943.0,67109.0,18313.0,138494.0,MTSI,0.0,531.0,0.0,161424.0,19440.0,139561.0
,,,,,,,,MTVC,,,,,,
0.0,5000177.0,0.0,42500.0,,,0.0,18500.0,MUDSU,,,0.0,279899000.0,,
100113.0,100850.0,80659.0,97382.0,13214.0,19711.0,,,MXL,0.0,81868.0,0.0,79315.0,15837.0,30740.0
0.0,134595.0,-26800076.0,1045073.0,,,0.0,24349725.0,MYFW,0.0,2815512.0,0.0,165518.0,,
,,0.0,86576.0,,,0.0,17316.0,MYNA,0.0,43198.0,0.0,112.8,,
0.0,243343224.0,0.0,199775000.0,1924125.0,2146775.0,8899125.0,9121775.0,MYOV,0.0,199775000.0,0.0,190653225.0,,
,,297708.0,583960.0,101778.0,146031.0,214568.0,397288.0,MYTE,-12493.0,5900.0,,,270638.0,370105.0
,,,,,,,,NAACU,,,,,,
0.0,726903.0,0.0,1183117.0,,,0.0,380879.0,NAPA,0.0,4244.0,0.0,1052750.0,,
11894849.0,12021177.0,26760491.0,27505896.0,9736611.0,10926842.0,19725545.0,20915776.0,NBEV,142472.0,267784.0,,,9830921.0,10510873.0
16326.0,998963.0,1246505.0,6352026.0,,,1151535.0,5263297.0,NBHC,-1063419.0,844311.0,,,,
0.0,5001445.0,,,,,0.0,116843.0,NBSTU,,,0.0,121023157.0,,
0.0,24339.0,225862391.0,225890564.0,183740.0,193740.0,26222800.0,26232800.0,NCAC,0.0,9971.0,,,461.0,9971.0
450335.0,2782308.0,320272.0,5892643.0,83224.0,913114.0,49286.0,3881131.0,NCLH,9768.0,68694.0,0.0,5576334.0,2312206.0,2464349.0
0.0,58755.0,,,,,,,NEPT,,,0.0,488.0,,
40266096.0,54852545.0,52928572.0,53137881.0,5193896.0,5384186.0,18862496.0,19052786.0,NERV,-1068549.0,631478.0,0.0,63040.0,1977664.0,2186973.0
309716.0,319950.0,170719.0,247626.0,9157.0,19450.0,17088.0,29317.0,NEWR,139435.0,196534.0,0.0,218887.0,-33933.0,27476.0
2009680.0,6715488.0,-7024114.0,6693964.0,12019504.0,15044530.0,12821480.0,15928377.0,NEXI,-7148674.0,1980313.0,0.0,121069.0,-7246389.0,3790163.0
,,96043.0,485097.0,153072.0,177551.0,79329.0,179013.0,NFE,128853.0,309503.0,0.0,685655.0,-115083.0,96797.0
0.0,24310.0,348982.0,441840.0,424093.0,498902.0,,,NFNT,,,,,0.0,2995.0
