technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,Citigroup,Citi,Morgan Stanley,Ubs,Barclays,Volume,Day,Close,Diff,Price_Public_Total,Symbol,Public_Price_Per_Share,Raymond James,Piper Jaffray,Wells Fargo,Merrill Lynch,Rbc Capital,Morgan Stanley.1,Merrill Lynch.1,Eli Lilly,Credit Suisse,Stifel,Jefferies,Hill Road,Robert W. Baird,William Blair,Goldman Sachs,Deutsche Bank,Davis Polk,William Blair.1,Goldman Sachs.1
83,100,2,11,36,0,231,124,170,21,0,16,0,0,3,48,2,1,11,2,0,2,0,0,4,0,0,0,0,0,2,1,0,0,0,,,2.0,1.0,,1495840,2019-04-11 20:00:00.000 -0400,39.26,0.51,12722400.0,PD,22.32,,,,,,1.0,,,,,,1.0,,,,,,,
19,3,0,0,0,0,1,0,51,0,0,0,0,0,0,0,12,0,0,0,0,5,3,0,8,0,11,0,2,1,0,257,0,4,0,,,10.0,1.0,,871398,2010-02-10 19:00:00.000 -0500,15.75,0.06,174000000.0,PDM,14.5,,,6.0,,,1.0,,,,,,,,,,,,,
19,3,0,0,0,0,1,0,51,0,0,0,0,0,0,0,12,0,0,0,0,5,3,0,8,0,11,0,2,1,0,257,0,4,0,,,10.0,1.0,,871398,2010-02-10 19:00:00.000 -0500,15.75,0.06,174000000.0,PDM,14.5,,,6.0,,,1.0,,,,,,,,,,,,,
17,5,8,4,3,0,15,3,81,1,4,4,0,0,13,3,41,0,0,0,2,0,0,0,3,0,14,0,1,1,0,387,0,1,0,,,7.0,1.0,,701546,2021-07-15 20:00:00.000 -0400,28.0,-0.75,476000000.0,PECO,28.0,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,
68,8,3,0,2,0,11,39,42,0,0,0,0,0,0,4,0,2,8,4,3,29,0,0,19,18,1,0,0,0,0,1,0,0,0,,,,1.0,,22888,2021-12-09 19:00:00.000 -0500,9.8,-0.03,150000000.0,PEPL,10.0,,,,,,,,,,,,,,,,,,,
65,1,0,0,0,0,3,9,25,3,0,0,0,0,0,3,4,1,0,0,0,3,2,4,57,49,1,0,0,0,0,1,0,1,0,,,,1.0,,230725,2021-08-11 20:00:00.000 -0400,3.37,-0.27,12937500.0,PETV,4.5,,,,1.0,,,,2.0,,,,,,1.0,,,,,
65,1,0,0,0,0,3,9,25,3,0,0,0,0,0,3,4,1,0,0,0,3,2,4,57,49,1,0,0,0,0,1,0,1,0,,,,1.0,,33695,2021-08-11 20:00:00.000 -0400,1.01,0.01,12937500.0,PETVW,4.5,,,,1.0,,,,2.0,,,,,,1.0,,,,,
22,2,0,0,0,0,13,0,24,0,0,0,0,0,0,0,1,38,1,0,1,0,0,0,0,0,1,0,0,0,0,8,1,7,0,,,,1.0,,673574,2017-09-21 20:00:00.000 -0400,12.98,6.18,5631250.0,PETZ,4.25,,,,,,,,,,,,,,,,,,,
66,19,0,0,1,1,21,2,41,2,0,1,2,0,0,6,6,0,1,0,0,0,1,0,0,0,49,1,17,201,69,0,5,19,18,,,,1.0,,651924,2022-06-08 20:00:00.000 -0400,3.35,-0.71,15750000.0,PEV,7.5,,,,,,,,,,,,,,,,,,,
25,9,0,0,4,0,7,0,63,1,0,0,0,0,1,2,7,0,1,0,0,25,0,0,6,0,5,0,1,1,1,7,24,30,0,,,3.0,1.0,1.0,1357229,2015-10-01 20:00:00.000 -0400,21.2501,2.2501,30930630.0,PFGC,23.34,,,6.0,,,1.0,,,1.0,,,,,,,,,,
65,6,0,0,0,0,29,51,145,1,0,0,0,0,8,1,18,0,5,4,0,4,0,0,11,0,0,0,0,0,0,242,0,2,0,,,,1.0,,999,2020-02-07 19:00:00.000 -0500,19.5,0.01,57350000.0,PFHD,18.5,,,,,,,,,,,,,,,,,,,
32,4,0,0,2,0,2,6,61,6,0,0,0,2,6,2,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,1,,,2.0,1.0,,295761,2021-07-21 20:00:00.000 -0400,9.89,-0.09,240000000.0,PFTAU,10.0,,15.0,,2.0,,,,,1.0,,,,,,11.0,,,,1.0
33,2,0,0,0,0,9,0,51,0,0,0,0,0,0,0,17,0,0,0,0,4,0,0,1,0,20,0,0,0,0,582,0,18,0,1.0,1.0,13.0,1.0,,6412349,2014-11-19 19:00:00.000 -0500,18.17,0.01,2292499968.0,PGRE,17.5,,,9.0,10.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,
54,21,0,0,3,0,14,21,15,3,0,0,0,0,0,15,0,2,4,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,,,5.0,1.0,,200,2021-03-16 20:00:00.000 -0400,10.33,0.0,150000000.0,PGRW,10.0,,,,5.0,,,,,,,,,,,,,,,
54,21,0,0,3,0,14,21,15,3,0,0,0,0,0,15,0,2,4,0,0,4,3,0,0,0,3,0,0,0,0,4,0,0,0,,,5.0,1.0,,336111,2021-02-09 19:00:00.000 -0500,10.25,-0.05,150000000.0,PGRWU,10.0,,,,5.0,,,,,,,,,,,,,,,
4,0,0,0,0,0,0,1,35,0,0,1,0,0,0,22,2,0,0,0,0,1,0,0,1,0,2,0,0,1,0,0,3,7,0,,,,1.0,,349349,2006-06-28 20:00:00.000 -0400,15.9,0.4,80987504.0,PGTI,7.36,2.0,,,,1.0,,,,1.0,,,,,,,1.0,,,
10,0,0,0,0,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,33,0,0,0,0,0,1,0,0,0,1.0,1.0,,1.0,,213989,2018-10-18 20:00:00.000 -0400,4.9,-0.1,43038000.0,PHAS,5.0,,,,,,,,,,1.0,,,,,,,,,
15,0,0,0,2,0,2,1,58,0,0,0,0,0,0,5,0,0,0,0,0,45,33,41,18,39,0,0,0,0,0,1,0,0,0,,,,1.0,,4861,2021-01-13 19:00:00.000 -0500,2.58,-0.12,150000000.0,PHICW,10.0,,,,,,,,2.0,,,,,,,,,,,
107,104,0,0,6,17,248,20,192,26,0,0,0,0,0,67,17,0,21,0,0,288,0,23,50,58,1,0,0,0,0,0,0,0,0,,1.0,,1.0,,999566,2019-07-18 20:00:00.000 -0400,24.5,-0.95,165233248.0,PHR,18.0,,2.0,2.0,,,,,,,,,,1.0,4.0,,,,1.0,
84,129,0,0,9,0,92,14,94,6,0,1,0,0,0,3,10,0,5,0,0,21,1,4,11,0,0,0,0,0,1,0,3,3,13,,,8.0,1.0,,734619,2016-07-21 20:00:00.000 -0400,20.19,1.94,64871680.0,PI,14.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,
51,9,2,2,7,2,0,49,100,0,0,2,0,0,0,4,0,0,4,0,0,5,0,0,0,0,2,0,0,0,0,1,0,2,0,,,,1.0,,100,2020-11-01 19:00:00.000 -0500,9.51,0.0,300000000.0,PIAI,10.0,,,,,,,,,,,,,,,10.0,,1.0,,1.0
12,6,0,0,2,0,3,5,14,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,1.0,,1.0,,100,2021-03-31 20:00:00.000 -0400,9.91,0.0,240000000.0,PICC,10.0,,,,,,,,,,,,,,,,,,,
57,3,0,0,0,0,1,5,86,0,13,0,0,0,2,114,9,29,2,0,2,0,0,0,0,0,3,0,0,0,0,1,2,7,0,,,,1.0,,372291,2021-11-11 19:00:00.000 -0500,8.0,-0.46,18000000.0,PIK,8.5,,,,,,,,,,,,,,,,,,,
3,6,0,0,0,3,3,0,18,3,0,0,0,0,0,5,0,0,0,0,0,40,0,0,24,3,0,0,0,0,0,1,0,0,0,,,,1.0,,839873,2013-09-26 20:00:00.000 -0400,31.81,1.44,133579520.0,PINC,27.0,,,14.0,6.0,,,1.0,,,,,,,,,,,,
108,117,16,6,144,55,159,33,200,0,0,0,0,0,8,178,8,0,26,0,2,7,0,3,0,1,0,0,0,0,0,2,0,1,0,1.0,1.0,,1.0,1.0,2011066,2019-09-19 20:00:00.000 -0400,19.85,-0.89,204000000.0,PING,15.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,6.0,1.0,,1.0,1.0
68,133,2,0,14,0,39,1,66,1,0,0,7,0,0,0,24,0,51,5,0,2,0,0,1,1,3,1,0,0,0,0,0,0,0,,,,1.0,,1273067,2017-06-29 20:00:00.000 -0400,7.9,1.6,12000000.0,PIXY,1.5,,,,,,,,,,,,,,,,,,,
50,62,12,2,7,5,24,6,47,0,0,2,4,0,0,4,6,3,3,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,0,,,10.0,1.0,,200,2021-05-06 20:00:00.000 -0400,9.8499,0.0,300000000.0,PLMI,1.0,,,,,,,,,,,,,,,6.0,,,,1.0
50,62,12,2,7,5,24,6,47,0,0,2,4,0,0,4,6,3,3,0,0,4,0,0,0,0,7,0,0,0,0,1,0,0,0,,,10.0,1.0,,788693,2021-03-16 20:00:00.000 -0400,9.98,-0.02,300000000.0,PLMIU,1.0,,,,,,,,,,,,,,,6.0,,,,1.0
65,71,142,6,85,2,140,16,125,6,0,13,1,0,58,29,20,1,21,2,3,5,0,0,3,1,16,2,0,0,0,2,1,4,0,,,,1.0,,5800,2021-05-05 20:00:00.000 -0400,1.0,0.13,6000000.0,PLMIW,1.0,,,,1.0,,,,,,,,,,,,,,,
47,27,0,0,3,0,22,1,107,29,0,3,0,0,5,1,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,6,0,0,0,,,,1.0,1.0,481592,2019-04-17 20:00:00.000 -0400,18.55,-0.43,183960000.0,PLMR,47.28,,1.0,,,,,,,,,,,1.0,3.0,,,,1.0,
13,7,0,0,0,0,3,1,76,1,0,0,0,0,0,3,18,0,0,0,0,1,0,0,2,0,0,0,0,0,0,10,0,1,0,,,,1.0,,1840305,2015-08-06 20:00:00.000 -0400,18.35,2.38,68.3,PLNT,16.5,,1.0,,4.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,1.0,
4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,,,,1.0,,467580,2010-05-05 20:00:00.000 -0400,11.49,0.16,28449826.0,PLOW,14.5,,,,,,,,,,,,,4.0,,,,,,
86,6,0,0,1,0,7,0,173,0,0,0,0,0,0,6,11,0,0,0,0,98,4,32,41,467,1,0,0,0,0,0,1,1,0,1.0,1.0,,1.0,,762467,2020-06-03 20:00:00.000 -0400,23.5,2.0,144000000.0,PLRX,16.0,,,,,,,,1.0,,,,,,,,,,,
108,49,0,3,1,1,102,12,216,10,0,0,0,0,6,6,4,0,111,68,136,0,0,0,4,1,1,0,0,1,0,4,0,7,1,,,8.0,1.0,,38207,2021-01-15 19:00:00.000 -0500,31.9,-0.1,1321440512.0,PLTK,25.92,,,,,,1.0,,,1.0,,,,1.0,,,,1.0,,
115,464,16,7,76,1,68,12,437,12,1,2,0,0,13,7,3,0,5,0,2,14,0,2,1,1,8,0,0,0,0,4,3,4,3,,,12.0,1.0,,123818216,2020-09-30 20:00:00.000 -0400,9.4,-0.7,761993.0,PLTR,737.0,,,,,1.0,1.0,,,1.0,,,,,,1.0,,1.0,,
20,17,0,0,0,0,6,0,187,0,0,0,0,0,52,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,0,,,,1.0,,1778812,2024-09-04 20:00:00.000 -0400,4.24,-0.06,5707000.0,PMAX,4.0,,,,,,,,,,,,,,,,,,,
51,14,0,0,0,0,12,2,51,0,0,11,0,0,1,7,2,0,14,1,0,20,0,0,2,0,5,4,0,6,1,8,2,1,0,,1.0,,1.0,,5347438,2023-10-09 20:00:00.000 -0400,1.5,-2.5,12200000.0,PMEC,4.0,,,,,,,,,,,,,,,,,,,
82,0,0,0,2,0,0,4,9,0,0,0,0,0,0,9,0,0,0,0,0,69,0,6,174,3,0,0,0,0,0,1,0,0,0,,,,1.0,,462140,2021-02-09 19:00:00.000 -0500,10.35,0.03,240000000.0,PMGMU,10.0,,,5.0,,,,,,,,,,,,,,1.0,,
15,0,0,0,2,0,4,5,11,1,0,0,0,0,0,4,3,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,1.0,,100400,2020-11-12 19:00:00.000 -0500,9.67,0.0,175000000.0,PMVC,10.0,,,,,,,,,,,,,,,,,,,
1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,3,0,0,0,0,13,0,6,22,4,0,0,0,0,0,1,0,1,0,,1.0,,1.0,,351433,2007-05-15 20:00:00.000 -0400,15.36,-0.64,21434926.0,PODD,23.25,,,,,,,,,,,,,,,,,1.0,,
58,22,0,0,0,0,0,6,40,1,0,1,0,0,0,4,3,0,71,0,0,0,0,0,2,0,75,16,54,34,44,4,0,0,5,,1.0,,1.0,,214970,2016-12-07 19:00:00.000 -0500,8.6,-1.0,16800000.0,POLA,7.0,,,,,,,,,,,,,,,,,,,
23,61,0,0,5,9,16,7,9,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,0,0,,,,1.0,,100,2022-01-30 19:00:00.000 -0500,9.85,0.0,200000000.0,PORT,10.0,,,,,,,,,,,,,,,,,,,
78,67,0,1,8,0,165,11,117,4,0,2,0,0,3,9,7,0,11,7,6,3,0,1,1,0,3,0,0,0,0,1,9,1,0,,,8.0,1.0,,3766435,2021-01-14 19:00:00.000 -0500,83.17,-18.53,277200000.0,POSH,42.0,,,,,,1.0,,,,,,3.0,,1.0,1.0,,1.0,,
9,0,0,0,2,0,6,10,16,0,0,0,2,0,0,5,1,2,12,0,0,2,0,5,2,0,4,2,5,0,0,0,0,0,0,,,,1.0,,48787,2021-08-12 20:00:00.000 -0400,10.05,0.03,50000000.0,PPHPU,10.0,,,,,,,,,,,,,,,,,,,
9,0,0,0,2,0,6,10,16,0,0,0,2,0,0,5,1,2,12,0,0,2,0,5,2,0,4,2,5,0,0,0,0,0,0,,,,1.0,,125456,2021-10-04 20:00:00.000 -0400,0.375,-0.005,50000000.0,PPHPW,10.0,,,,,,,,,,,,,,,,,,,
8,2,0,0,2,0,3,0,68,0,0,1,0,0,0,1,19,0,0,0,0,0,0,0,0,0,43,27,2,81,0,5,1,2,0,,,,1.0,,177124,2013-09-18 20:00:00.000 -0400,7.08,0.07,7700000.0,PPSI,7.0,,,,,,,,,,,,,,,,,,,
62,5,3,0,6,0,7,24,15,2,0,19,0,0,0,4,0,0,6,0,0,4,0,0,14,0,2,0,0,6,0,1,0,8,6,,,,1.0,,111065,2021-10-25 20:00:00.000 -0400,9.7998,-0.2002,125000000.0,PRBM,10.0,,,,,,,,,,,,,,,,,,,
72,44,0,0,0,0,0,1,156,0,0,0,0,0,1,4,11,0,3,0,0,77,0,3,129,251,5,0,0,0,0,1,4,0,0,,1.0,,1.0,,544569,2021-09-15 20:00:00.000 -0400,36.28,-5.8118,163900000.0,PRCT,25.0,,,,,,,,,,,,,,,1.0,,,,
61,2,0,0,0,0,7,0,92,0,0,0,0,0,5,0,0,0,0,0,1,28,2,25,30,245,0,0,0,0,0,2,0,0,0,,1.0,,1.0,,144281,2020-09-01 20:00:00.000 -0400,6.4467,-0.2271,20000000.0,PRFX,8.0,,,,,,,,,,,,1.0,,,,,,,
357,0,0,7,2,0,57,0,145,0,1,5,0,0,6,40,8,0,1,0,0,60,7,48,55,469,0,0,0,0,0,2,1,1,0,,1.0,2.0,1.0,,676820,2022-10-20 20:00:00.000 -0400,15.7,0.7,175000000.0,PRME,17.0,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,
33,0,0,0,0,0,4,0,83,0,0,0,0,0,0,8,3,0,0,0,0,83,4,35,32,366,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,814667,2014-09-18 20:00:00.000 -0400,16.28,1.43,97500000.0,PRQR,13.0,,,,,,,,,,,,,,,,1.0,,,
55,6,7,2,8,0,0,1,52,0,0,0,0,0,0,4,0,0,0,0,2,8,1,0,4,0,0,0,0,0,2,3,2,0,0,,,,1.0,,161825,2021-03-01 19:00:00.000 -0500,9.96,-0.29,300000000.0,PRSR,10.0,,,,,,,,,,,,,,,9.0,,,,1.0
55,6,7,2,8,0,0,1,52,0,0,0,0,0,0,4,0,0,0,0,2,8,1,0,4,0,0,0,0,0,2,3,2,0,0,,,,1.0,,68552,2021-03-01 19:00:00.000 -0500,1.85,-0.2501,300000000.0,PRSRW,10.0,,,,,,,,,,,,,,,9.0,,,,1.0
19,2,8,0,0,0,7,1,66,0,0,0,0,0,0,22,3,0,0,0,0,49,0,42,14,232,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,63336,2012-12-20 19:00:00.000 -0500,7.25,-0.85,130020000.0,PRTA,22.0,,,,8.0,1.0,,1.0,,1.0,,,,,,,,,,
10,5,0,0,0,0,38,1,59,0,0,0,0,0,0,3,11,88,8,0,0,2,0,0,2,0,2,0,0,0,0,2,3,9,0,,,4.0,1.0,1.0,2620224,2015-04-16 20:00:00.000 -0400,21.61,0.92,371875008.0,PRTY,12.9,,,,11.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,,1.0,
232,38,0,3,17,0,281,3,158,14,0,1,0,0,5,8,14,0,8,9,69,259,0,0,632,83,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,2182810,2021-04-29 20:00:00.000 -0400,36.8,2.8,166170000.0,PRVA,23.0,,,,,,,,,1.0,,,,,1.0,20.0,,1.0,1.0,1.0
11,2,0,0,0,0,2,2,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,,,,1.0,,1569260,2021-03-04 19:00:00.000 -0500,10.01,0.08,300000000.0,PSAGU,10.0,,,,,,,,,,,,,,,,,,,
95,62,0,7,18,0,16,8,115,28,0,3,0,0,48,4,20,0,3,0,4,4,0,0,15,0,27,1,0,8,0,2,5,34,0,,,2.0,1.0,,1705301,2019-05-08 20:00:00.000 -0400,30.01,-0.06,499999488.0,PSN,27.0,,,9.0,12.0,,1.0,1.0,,,,1.0,,,,11.0,,,,1.0
103,48,0,11,1,0,189,0,264,42,2,16,0,0,1,5,5,0,0,0,0,35,0,15,52,183,0,0,0,0,0,2,3,0,0,,1.0,5.0,1.0,,965182,2019-06-20 20:00:00.000 -0400,30.66,2.16,134665504.0,PSNL,17.0,,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,
8,0,0,0,5,0,2,1,14,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,1.0,1.0,600,2021-07-15 20:00:00.000 -0400,9.85,-0.15,300000000.0,PSPC,10.0,,,,,,,,,,,,,,,,,1.0,,
96,113,0,0,47,2,72,2,134,4,0,5,0,0,0,2,4,0,2,0,11,6,0,0,2,0,5,0,0,1,0,1,1,0,0,,,5.0,1.0,,4136141,2015-10-07 20:00:00.000 -0400,15.66,-0.37,425000000.0,PSTG,17.0,,,,,,1.0,,,,,,2.0,,,,,1.0,,
4,1,0,0,0,0,9,5,35,0,0,0,0,0,0,2,6,26,1,0,0,2,0,0,0,0,2,0,0,0,0,144,9,0,0,,1.0,,1.0,,74526,2019-05-15 20:00:00.000 -0400,16.9,-0.15,76500000.0,PSTL,13.0,,,,,,,,,,1.0,,,,,,,,,
51,4,0,0,0,0,2,1,159,0,0,0,0,0,0,1,7,0,0,0,0,69,0,47,45,540,0,0,0,0,0,0,0,0,0,,1.0,3.0,1.0,,181646,2013-06-20 20:00:00.000 -0400,17.5,0.93,110000000.0,PTCT,15.0,,,,,,,,1.0,1.0,,,,,,,,1.0,,
86,2,0,0,0,0,70,0,120,0,1,0,0,0,0,3,6,0,1,0,2,49,2,42,43,550,0,0,0,0,0,0,0,0,0,,1.0,,1.0,1.0,117001,2016-08-11 20:00:00.000 -0400,11.67,-0.03,90000000.0,PTGX,12.0,,,,,,,,4.0,,,,,,,,,,,
66,59,8,0,2,0,8,0,134,0,3,0,0,0,82,3,0,0,0,0,2,17,0,3,250,17,4,0,0,0,0,5,0,3,0,,1.0,,1.0,,2233104,2024-09-04 20:00:00.000 -0400,3.97,0.21,9000000.0,PTHL,4.0,,,,,,,,,,,,,,,,,,,
74,8,7,0,11,0,4,10,69,4,0,0,0,0,0,5,1,0,6,0,0,12,0,0,8,4,7,3,1,0,0,3,0,0,0,,,,1.0,,53051,2023-04-03 20:00:00.000 -0400,10.205,-0.005,100000000.0,PTHR,0.5,,,,,,,,,,,,,,,,,,,
40,13,0,0,5,0,7,7,19,0,0,1,0,0,0,5,1,1,1,0,2,1,0,0,2,0,1,0,0,0,0,113,0,0,0,,,,1.0,,206,2020-12-04 19:00:00.000 -0500,10.3,0.0,200000000.0,PTICU,10.0,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,0,3,0,64,0,0,0,0,0,0,1,4,0,0,0,0,11,1,21,18,216,3,0,0,0,0,0,1,1,0,,,,1.0,,763372,2021-04-27 20:00:00.000 -0400,2.31,0.02,13197000.0,PTIX,4.15,,,,,,,,,,,,,,,,,,,
38,0,0,0,0,0,3,0,64,0,0,0,0,0,0,1,4,0,0,0,0,11,1,21,18,216,3,0,0,0,0,0,1,1,0,,,,1.0,,152951,2021-04-27 20:00:00.000 -0400,0.4,0.05,13197000.0,PTIXW,4.15,,,,,,,,,,,,,,,,,,,
7,0,0,0,0,0,2,0,158,0,0,0,0,0,42,7,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,2,18,9,0,,,,1.0,,2690652,2024-10-15 20:00:00.000 -0400,4.08,-0.17,5000000.0,PTLE,0.3,,,,,,,,,,,,,,,,,,,
23,6,0,0,7,0,5,23,95,7,0,0,0,0,0,24,4,1,11,17,0,3,0,0,4,0,29,0,0,0,0,24,1,2,0,,1.0,8.0,1.0,,9970348,2021-10-21 20:00:00.000 -0400,39.35,9.29,405405408.0,PTLO,23.75,,,,,,1.0,,,,1.0,1.0,,1.0,3.0,,,,1.0,
60,6,0,0,2,0,3,4,9,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1.0,,325768,2021-03-11 19:00:00.000 -0500,9.97,-0.0399,300000000.0,PTOCU,10.0,,,,,,,,,,,,,,,,,,,
64,73,0,1,7,0,88,61,95,0,0,0,0,0,3,242,17,8,21,4,0,3,0,0,0,0,3,1,0,0,0,1,28,0,0,,,,1.0,1.0,15846404,2019-09-26 20:00:00.000 -0400,25.23,-0.52,973.2,PTON,4.12,1.0,,,1.0,,,,,,1.0,,,,1.0,11.0,,,1.0,1.0
79,13,30,0,3,11,79,2,49,0,0,0,0,0,6,2,12,2,0,1,3,48,2,43,151,17,0,0,0,1,0,1,1,0,0,,1.0,,1.0,,69404,2020-12-01 19:00:00.000 -0500,3.99,2.19,9597395.0,PTPI,0.24,,,,,,,,,,,,,,,,,,,
46,9,0,0,2,0,0,16,153,8,0,40,0,0,3,2,9,0,0,0,3,2,0,0,2,0,32,30,2,1,0,3,31,8,4,1.0,1.0,,1.0,,2944639,2020-09-17 20:00:00.000 -0400,11.68,0.63,0.0,PTVE,2020.0,,,,,1.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,,
71,8,7,0,11,0,4,10,25,4,0,0,0,0,0,5,0,0,6,0,0,12,0,0,2,4,7,3,0,0,0,2,0,0,0,,,1.0,1.0,,400792,2022-09-26 20:00:00.000 -0400,10.0,0.04,100000000.0,PTWO,10.0,,,,,,,,,,,,,,,,,,,
195,142,0,31,44,0,309,160,385,3,0,2,0,0,1,6,7,0,76,51,0,0,0,0,2,0,1,0,0,0,0,2,0,1,0,,,,1.0,,1165171,2020-12-09 19:00:00.000 -0500,27.2,-2.6,60357000.0,PUBM,20.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,,,,,,,
43,0,6,0,3,0,0,21,6,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,9,3,0,0,0,10,3,0,0,,,,1.0,,388885,2021-02-11 19:00:00.000 -0500,10.65,0.03,225000000.0,PUCKU,10.0,,,,,,,,,,,,,,,,,,,
9,0,0,0,2,0,2,4,43,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,3,0,0,0,0,0,0,1,3,0,0,1.0,1.0,,1.0,,500,2021-03-15 20:00:00.000 -0400,9.9,0.0,360000000.0,PV,10.0,,,,,,,,,1.0,,,,,,,,1.0,,
137,164,8,12,90,21,129,22,293,43,0,7,0,0,3,38,27,1,6,2,6,0,0,0,3,2,4,1,0,0,0,2,0,2,0,,1.0,,1.0,1.0,1093341,2021-07-28 20:00:00.000 -0400,18.24,0.38,710526336.0,PWSC,21.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,2.0,8.0,,,1.0,1.0
25,7,0,0,6,0,11,24,83,0,0,0,6,0,0,5,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,,1.0,,1000,2022-04-11 20:00:00.000 -0400,9.99,0.0,250000000.0,PWUP,10.0,,3.0,,,,,,,,,,,,,,,,,
25,7,0,0,6,0,11,24,83,0,0,0,6,0,0,5,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1.0,,1.0,,609,2022-02-18 19:00:00.000 -0500,10.0,0.0,250000000.0,PWUPU,10.0,,3.0,,,,,,,,,,,,,,,,,
54,16,0,0,1,0,19,5,147,11,0,0,0,0,2,16,29,0,0,0,0,8,0,0,2,0,22,23,3,0,0,6,0,2,0,,,11.0,1.0,1.0,842547,2021-10-21 20:00:00.000 -0400,12.0,0.0,95625000.0,PX,12.0,,,,,,1.0,,,,,,,,,,,1.0,,
21,0,0,0,0,0,1,0,108,0,0,0,0,0,1,1,7,0,0,0,0,21,1,103,40,336,8,1,0,0,0,1,1,0,0,,1.0,,1.0,,8414310,2022-08-25 20:00:00.000 -0400,4.52,-1.98,8113633.5,PXMD,5.25,,,,,,,,,,,,,,,,,,,
59,145,4,0,57,25,72,8,187,38,0,1,0,0,0,7,80,0,6,4,5,4,0,1,2,1,0,0,0,1,0,2,0,0,0,,,,1.0,,1378468,2021-07-21 20:00:00.000 -0400,26.98,0.8562,425500000.0,PYCR,32.0,,,5.0,,,,,,,,,,1.0,,11.0,,,,1.0
3,2,0,0,0,0,0,0,39,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,2,0,1,4,0,0,0,0,0,0,0,,,12.0,1.0,,588900,2007-10-25 20:00:00.000 -0400,19.65,-0.6,109800000.0,PZN,18.0,,,,,,,,,,,,,,,,,,,
113,22,0,20,11,0,38,8,307,28,6,0,0,0,0,11,17,5,79,11,11,0,0,0,8,0,1,0,0,0,0,5,0,0,1,1.0,1.0,5.0,1.0,,15570011,2017-10-18 20:00:00.000 -0400,35.3,5.52,900000000.0,QD,24.0,,,,,,1.0,,,1.0,,,,,,,,,,
32,0,0,0,3,0,12,9,21,4,0,0,0,0,0,1,0,2,2,0,0,6,0,0,5,0,0,3,0,0,0,7,4,0,0,,,,1.0,,83646,2021-03-09 19:00:00.000 -0500,9.74,-0.16,175000000.0,QFTA,10.0,,,,,,,,,,,,,,,,,,,
69,6,0,0,0,0,3,0,25,0,0,0,0,0,0,0,3,0,0,0,0,14,2,256,59,5,2,1,0,4,0,5,3,4,0,,1.0,,1.0,,10647425,2021-01-12 19:00:00.000 -0500,11.93,2.45,25000000.0,QLI,5.0,,,,,,,,,,,,,,,,,,,
120,13,14,1,6,0,15,141,97,0,0,0,0,0,16,1,1,4,8,0,92,1,0,0,2,0,2,1,0,0,0,8,0,0,0,,,,1.0,,3007954,2024-07-18 20:00:00.000 -0400,4.0311,1.0311,8000000.0,QMMM,0.2,,,,,,,,,,,,,,,,,,,
