additional_paid_in_capital_trend,additional_paid_in_capital_recent,total_assets_trend,total_assets_recent,total_current_liabilities_trend,total_current_liabilities_recent,total_liabilities_trend,total_liabilities_recent,symbol,cash_trend,cash_recent,total_capitalization_trend,total_capitalization_recent,total_current_assets_trend,total_current_assets_recent,technology,software,ai,machine learning,cloud,saas,platform,digital,data,analytics,algorithm,automation,blockchain,cryptocurrency,cybersecurity,subscription,recurring,e-commerce,mobile,app,virtual,healthcare,biotech,pharmaceutical,medical,clinical,energy,renewable,solar,electric,battery,real estate,logistics,transportation,automotive,citigroup,citi,morgan stanley,ubs,barclays,volume,day,close,diff,price_public_total,public_price_per_share_x,raymond james,piper jaffray,wells fargo,merrill lynch,rbc capital,morgan stanley.1,merrill lynch.1,eli lilly,credit suisse,stifel,jefferies,hill road,robert w. baird,william blair,goldman sachs,deutsche bank,davis polk,william blair.1,goldman sachs.1,public_price_per_share_y,url,ipo_date,document_length
0.0,24712.0,0.0,624406.0,0.0,604882.0,0.0,604882.0,ADRA,0.0,102296.0,0.0,102189524.0,0.0,502296.0,9,0,0,0,2,0,0,8,10,0,0,0,0,0,0,4,3,1,0,0,0,1,0,0,4,0,1,0,0,0,0,4,0,1,0,,,,1.0,,178,2019-12-16 19:00:00.000 -0500,34.7729,0.0,100000000.0,3.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1823584/000110465921016229/tm215657d1_424b4.htm,2019-12-16,1320538
4421678.0,4424321.0,17165932.0,17176481.0,957755.0,958463.0,14282874.0,14290295.0,ADT,0.0,1124.0,0.0,14402573.0,492334.0,492743.0,99,37,0,0,17,0,33,3,127,2,0,71,0,0,5,6,94,2,18,0,0,0,0,0,19,0,5,0,0,0,0,5,0,4,0,,,7.0,1.0,1.0,1721,2018-01-19 19:00:00.000 -0500,12.39,0.04,1470000000.0,9.6,,,,,1.0,1.0,,,1.0,,,,,,1.0,1.0,,,,14.0,https://www.sec.gov/Archives/edgar/data/1703056/000119312518016233/d517732d424b4.htm,2018-01-19,4698993
0.0,5018132.0,0.0,171634.0,0.0,165584.0,,,ADTH,0.0,25000.0,0.0,276506050.0,0.0,25000.0,50,43,0,0,2,0,7,1,9,0,0,0,0,0,0,3,2,0,0,0,0,1,0,3,0,0,2,0,0,0,0,3,0,0,0,,,,1.0,,121646,2021-12-22 19:00:00.000 -0500,10.25,0.35,275000000.0,791.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1838672/000110465921029989/tm218188d1_424b4.htm,2021-12-22,1404022
529332.0,9592815.0,84083.0,207615.0,755989.0,3731698.0,755989.0,3731698.0,ADTX,42487.0,46577.0,0.0,6155.0,42487.0,46577.0,73,3,0,0,0,0,13,1,59,0,0,0,0,0,0,2,1,1,0,0,0,2,3,6,16,184,1,0,0,0,0,2,0,0,0,,,,1.0,,212347,2020-06-30 20:00:00.000 -0400,4.52,-0.97,11040012.0,4.0,,,,,,,,,,,,,,,,,,,,9.0,https://www.sec.gov/Archives/edgar/data/1726711/000121390020016472/ea123702-424b4_aditxtherape.htm,2020-06-30,1118945
,,-13382377.0,19646362.0,-3463736.0,2216826.0,,,ADXN,-13723353.0,17813450.0,,,-13140416.0,19248446.0,15,0,0,0,0,0,20,0,86,0,0,0,0,0,0,25,2,0,0,0,0,55,2,61,40,316,0,0,0,0,0,1,0,0,0,,1.0,,1.0,,200,2020-01-28 19:00:00.000 -0500,14.5,0.0,10000000.0,10.0,,,,,,,,2.0,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1574232/000104746921000043/a2242789z424b4.htm,2020-01-28,3300022
0.0,24300.0,0.0,71180.0,0.0,53467.0,0.0,53467.0,AEAC,,,,,0.0,17313.0,2,0,0,0,2,0,2,5,54,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,,,,1.0,,50028,2021-03-08 19:00:00.000 -0500,9.7304,-0.0396,200000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1827392/000121390021002736/f424b40121_authenticequity.htm,2021-03-08,2925878
0.0,24300.0,0.0,71180.0,0.0,53467.0,0.0,53467.0,AEACU,,,,,0.0,17313.0,2,0,0,0,2,0,2,5,54,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,,,,1.0,,1100,2021-01-15 19:00:00.000 -0500,10.42,0.0,200000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1827392/000121390021002736/f424b40121_authenticequity.htm,2021-01-15,2925878
0.0,24300.0,0.0,71180.0,0.0,53467.0,0.0,53467.0,AEACW,,,,,0.0,17313.0,2,0,0,0,2,0,2,5,54,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,4,0,0,0,,,,1.0,,167624,2021-03-08 19:00:00.000 -0500,0.85,-0.0705,200000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1827392/000121390021002736/f424b40121_authenticequity.htm,2021-03-08,2925878
0.0,24425.0,205960335.0,206104799.0,231199.0,385211.0,0.0,34680000.0,AEAE,,,0.0,206104799.0,,,33,3,0,0,2,0,0,1,13,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,213,23,11,16,4,4,0,3,3,,,10.0,1.0,,100,2021-12-12 19:00:00.000 -0500,10.0,0.0,200000000.0,10.0,,,,,,1.0,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1852016/000119312521315548/d131921d424b4.htm,2021-12-12,1382397
0.0,24712.0,0.0,89716.0,0.0,64798.0,0.0,64798.0,AEHAU,0.0,25000.0,0.0,101024918.0,,,24,0,2,2,2,0,4,27,15,0,0,0,0,0,0,5,0,0,0,0,0,56,0,38,24,0,24,11,3,2,0,0,0,0,0,,,,1.0,,69890,2021-09-15 20:00:00.000 -0400,10.07,0.02,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1869974/000149315221022891/form424b4.htm,2021-09-15,1946392
,,,,,,,,AFACU,,,,,,,10,0,0,0,2,0,3,1,11,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,75,0,0,0,0,12,0,2,0,,,,1.0,,269647,2021-11-10 19:00:00.000 -0500,10.07,0.01,150000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1849489/000156459021056711/afac-424b4.htm,2021-11-10,2224104
0.0,24712.0,0.0,87722.0,0.0,68665.0,,,AFARU,,,,,,,100,14,0,0,2,0,12,60,67,0,0,0,44,28,0,8,0,17,3,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,,,,1.0,,342720,2022-04-13 20:00:00.000 -0400,9.985,0.005,100000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1901886/000182912622008178/aurafat_424b4.htm,2022-04-13,2297795
-1798384.0,447967.0,115550.0,231212.0,-248031.0,31910.0,-1107117.0,77908.0,AFIB,743484.0,773878.0,0.0,209175.0,-18947.0,82456.0,128,44,0,0,1,0,13,1,251,0,7,0,0,0,2,10,19,0,0,0,3,110,0,3,245,240,7,0,0,2,0,0,0,1,0,,1.0,1.0,1.0,,645235,2020-08-06 20:00:00.000 -0400,27.8613,0.3613,158823520.0,14.0,,,,,,,,,,,,,,2.0,,,1.0,,,18.0,https://www.sec.gov/Archives/edgar/data/1522860/000119312520212220/d827177d424b4.htm,2020-08-06,3110883
2740866.0,2795690.0,3514576.0,3586020.0,,,1200884.0,1271498.0,AFRM,1498820.0,1819268.0,,,,,149,84,7,11,20,0,338,21,243,37,0,0,0,0,3,5,15,35,19,38,58,0,0,0,1,0,2,0,0,0,0,1,0,0,0,,,13.0,1.0,1.0,20810407,2021-01-13 19:00:00.000 -0500,116.75,17.2,1205400064.0,49.0,,,,,1.0,1.0,,,1.0,,,2.0,,,1.0,1.0,1.0,,,49.0,https://www.sec.gov/Archives/edgar/data/1820953/000110465921004276/tm2026663-21_s1a.htm,2021-01-13,5590639
0.0,23000.0,0.0,58899.0,,,0.0,40848.0,AFTR,0.0,25000.0,,,,,100,64,16,4,8,0,7,19,69,14,0,0,0,0,2,4,1,0,0,0,4,150,0,7,17,6,3,0,0,0,0,4,0,0,0,,,,1.0,,100,2021-10-03 20:00:00.000 -0400,9.71,0.0,250000000.0,10.0,,,,,,,,,,,,,,,5.0,1.0,,,1.0,10.0,https://www.sec.gov/Archives/edgar/data/1865975/000119312521246193/d177739d424b4.htm,2021-10-03,1644888
0.0,23875.0,0.0,66000.0,0.0,46000.0,0.0,46000.0,AGCB,,,,,0.0,66000.0,46,11,0,2,8,0,2,1,46,5,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0,1.0,4.0,1.0,,1149943,2021-01-07 19:00:00.000 -0500,12.6,-0.65,400000000.0,10.0,,,,,,1.0,,,,,,4.0,,,1.0,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1830232/000114036121000703/nt10017539x6_424b4.htm,2021-01-07,1549528
0.0,4124.0,11294000.0,13490000.0,4385000.0,8206000.0,5144000.0,9098000.0,AGFY,4957286.0,4958000.0,,,6369.0,10200.0,76,82,1,0,8,15,7,6,62,5,1,9,0,0,0,23,14,0,0,0,0,3,0,0,17,0,3,0,0,0,1,0,1,2,1,,,,1.0,,1181206,2021-01-28 19:00:00.000 -0500,11.39,-1.35,75000000.0,10.0,,,,,,,,,,,,,,,,,,,,13.5,https://www.sec.gov/Archives/edgar/data/1800637/000121390021010451/f424b40221_agrifycorp.htm,2021-01-28,6417030
,,0.0,301623350.0,,,0.0,10500000.0,AGGRU,,,,,,,198,204,0,7,8,0,2,24,72,7,0,9,0,0,0,5,2,0,1,0,0,20,0,0,3,0,0,0,0,0,0,1,0,0,1,1.0,1.0,,1.0,,2044397,2021-03-10 19:00:00.000 -0500,9.99,0.02,300000000.0,10.0,,,,,,,,,,,1.0,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1842329/000110465921035034/tm214241-5_424b4.htm,2021-03-10,2016862
9440896.0,11523352.0,-612422.0,4749169.0,0.0,3223577.0,-405799.0,3654485.0,AGH,9892763.0,10539057.0,0.0,10982587.0,-159534.0,991386.0,10,1,1,0,1,0,5,6,33,1,0,0,0,0,3,18,6,0,2,1,3,1,0,0,0,0,1,1,0,0,0,15,1,2,1,,,,1.0,,2338749,2025-02-11 19:00:00.000 -0500,3.9,-0.47,2790000.0,6528.0,,,,,,,,,,,,,,,,,,,,4.0,https://www.sec.gov/Archives/edgar/data/2009312/000149315225006199/form424b4.htm,2025-02-11,2962881
0.0,227386.0,0.0,234883.0,0.0,48158.0,0.0,131330.0,AGIO,0.0,117661.0,0.0,146150.0,0.0,190585.0,55,3,0,0,0,0,16,0,82,0,0,0,0,0,0,3,4,0,0,0,0,28,0,45,46,287,13,0,0,0,0,1,0,0,0,,1.0,,1.0,,583613,2013-07-24 20:00:00.000 -0400,28.0,-3.89,105999984.0,44.0,,,,,,,,2.0,,,,,,,,,1.0,,,18.0,https://www.sec.gov/Archives/edgar/data/1439222/000119312513300608/d538215d424b4.htm,2013-07-24,1992431
0.0,1850230.0,0.0,446361.0,0.0,266835.0,0.0,421591.0,AGL,0.0,123633.0,0.0,1102117.0,0.0,294197.0,30,23,0,1,2,0,217,0,165,14,0,0,0,0,4,24,8,0,3,0,1,354,0,1,330,60,0,0,0,0,0,0,0,0,0,,,19.0,1.0,,2019075,2021-04-15 20:00:00.000 -0400,29.65,-1.29,1071800000.0,30.0,,,5.0,,,1.0,,,,,,,,2.0,1.0,1.0,,1.0,,23.0,https://www.sec.gov/Archives/edgar/data/1831097/000119312521118203/d10763d424b4.htm,2021-04-15,2057514
0.0,102283.0,42600.0,81254.0,1465.0,2523.0,0.0,2550.0,AGLE,26678.0,29294.0,0.0,78704.0,35556.0,38286.0,34,5,0,0,4,0,0,0,71,0,0,0,0,0,0,0,2,0,0,0,0,50,0,44,32,343,1,0,0,0,0,1,0,0,0,,1.0,,1.0,,549241,2016-04-07 20:00:00.000 -0400,12.15,2.17,50000000.0,10.0,,,2.0,,,,,2.0,,,,,,,,,1.0,,,10.0,https://www.sec.gov/Archives/edgar/data/1636282/000119312516533048/d50169d424b4.htm,2016-04-07,1550139
0.0,1968100.0,19731110.0,30202076.0,10404883.0,16628159.0,10404883.0,16628159.0,AGMH,3472462.0,7696699.0,,,12969584.0,21542318.0,134,93,0,0,4,6,129,1,33,2,4,2,0,0,1,30,3,1,35,0,0,0,0,2,3,0,0,1,0,2,0,4,1,0,0,,,,1.0,,298813,2018-04-18 20:00:00.000 -0400,8.54,1.77,7000000.0,0.33,,,,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1705402/000121390018002113/f424b4022018_agmgroup.htm,2018-04-18,1630021
0.0,286050999.0,0.0,1000.0,,,,,AGNC,0.0,1000.0,0.0,286201000.0,,,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49,0,0,0,1.0,1.0,5.0,1.0,,1107527,2008-05-15 20:00:00.000 -0400,19.75,0.5,200000000.0,20.0,,,,23.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,20.0,https://www.sec.gov/Archives/edgar/data/1423689/000119312508116871/d424b4.htm,2008-05-15,763562
0.0,286050999.0,0.0,1000.0,,,,,AGNCM,0.0,1000.0,0.0,286201000.0,,,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49,0,0,0,1.0,1.0,5.0,1.0,,67935,2019-03-05 19:00:00.000 -0500,24.8,0.05,200000000.0,20.0,,,,23.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,20.0,https://www.sec.gov/Archives/edgar/data/1423689/000119312508116871/d424b4.htm,2019-03-05,763562
0.0,286050999.0,0.0,1000.0,,,,,AGNCO,0.0,1000.0,0.0,286201000.0,,,5,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,49,0,0,0,1.0,1.0,5.0,1.0,,329218,2019-10-03 20:00:00.000 -0400,25.12,-0.03,200000000.0,20.0,,,,23.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,20.0,https://www.sec.gov/Archives/edgar/data/1423689/000119312508116871/d424b4.htm,2019-10-03,763562
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRI,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,19848601,2021-07-08 20:00:00.000 -0400,5.46,-0.29,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016521/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRI,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,19848601,2021-07-08 20:00:00.000 -0400,5.46,-0.29,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016522/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRI,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,19848601,2021-07-08 20:00:00.000 -0400,5.46,-0.29,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016521/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRI,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,19848601,2021-07-08 20:00:00.000 -0400,5.46,-0.29,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016522/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRIW,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,1653175,2021-07-08 20:00:00.000 -0400,1.4,-0.77,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016522/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRIW,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,1653175,2021-07-08 20:00:00.000 -0400,1.4,-0.77,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016521/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRIW,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,1653175,2021-07-08 20:00:00.000 -0400,1.4,-0.77,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016522/form424b4.htm,2021-07-08,2415909
688652.0,1415008.0,10249043.0,14619329.0,1108686.0,2484270.0,1407268.0,2782852.0,AGRIW,9602897.0,11761788.0,0.0,12400.0,9688819.0,11993224.0,61,6,10,2,0,0,4,0,20,1,0,14,0,0,0,5,4,0,0,0,1,0,1,14,6,0,9,0,4,0,0,4,1,1,0,,,,1.0,,1653175,2021-07-08 20:00:00.000 -0400,1.4,-0.77,13599995.0,5.0,,,3.0,,,,,,,,,,,,,,,,,5.0,https://www.sec.gov/Archives/edgar/data/1826397/000149315221016521/form424b4.htm,2021-07-08,2415909
0.0,411910.0,,,,,,,AGRX,0.0,11681.0,,,,,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,10,0,0,0,0,0,1,0,0,0,,,,1.0,,3328440,2014-05-22 20:00:00.000 -0400,5.54,0.04,7500000.0,3.96,,,,,,,,,,,,,,,,,,,,3.96,https://www.sec.gov/Archives/edgar/data/1261249/000110465923064118/tm2312690d6_424b4.htm,2014-05-22,361133
118884.0,131127.0,10722.0,36212.0,0.0,3460.0,0.0,3570.0,AGTC,44955.0,53848.0,0.0,74915.0,10722.0,34233.0,62,2,0,0,0,0,58,1,144,0,0,0,0,0,0,3,6,0,0,0,0,25,4,39,37,463,0,0,0,0,0,0,0,0,0,,1.0,,1.0,,174864,2014-03-27 20:00:00.000 -0400,14.6,-0.31,50000004.0,5.0,,,,,,,,1.0,,,,1.0,,,,,,,,12.0,https://www.sec.gov/Archives/edgar/data/1273636/000119312514118834/d615962d424b4.htm,2014-03-27,2266096
,,0.0,393350.0,,,0.0,377533.0,AHH,0.0,18404.0,0.0,354484.0,,,11,1,0,0,0,0,7,1,41,0,0,0,0,0,0,0,29,0,0,0,0,11,0,0,17,0,4,1,0,0,0,335,0,1,0,,,,1.0,,273283,2013-05-08 20:00:00.000 -0400,11.5,-0.16,190037504.0,11.5,4.0,,3.0,,,,,,,1.0,,,5.0,,,,,,,11.5,https://www.sec.gov/Archives/edgar/data/1569187/000119312513208472/d508588d424b4.htm,2013-05-08,5272093
,,,,,,,,AHI,,,,,,,201,68,28,9,41,1,106,36,193,7,0,0,0,0,0,21,13,2,26,19,3,31,2,2,33,5,2,0,0,0,0,0,0,0,0,,1.0,,1.0,,7798,2021-11-19 19:00:00.000 -0500,4.2,0.05,10500000.0,10.5,,,,,,,,,,,,,,,,,,,,10.5,https://www.sec.gov/Archives/edgar/data/1815436/000121390021061283/ea151176-424b4_advanced.htm,2021-11-19,2750442
0.0,24425.0,206274761.0,206417214.0,,,6878727.0,7000000.0,AHPA,,,,,,,19,1,0,0,2,0,2,5,44,2,0,0,0,0,0,4,0,0,0,0,2,151,0,25,29,7,0,0,0,0,0,1,1,2,0,,,,1.0,,122862,2021-09-30 20:00:00.000 -0400,10.0,0.15,200000000.0,10.0,,,,,,,,,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1846253/000110465921103024/tm2110146-11_424b4.htm,2021-09-30,1999323
0.0,24425.0,206274761.0,206417214.0,,,6878727.0,7000000.0,AHPAU,,,,,,,19,1,0,0,2,0,2,5,44,2,0,0,0,0,0,4,0,0,0,0,2,151,0,25,29,7,0,0,0,0,0,1,1,2,0,,,,1.0,,214953,2021-08-10 20:00:00.000 -0400,10.02,0.02,200000000.0,10.0,,,,,,,,,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1846253/000110465921103024/tm2110146-11_424b4.htm,2021-08-10,1999323
0.0,24425.0,206274761.0,206417214.0,,,6878727.0,7000000.0,AHPAW,,,,,,,19,1,0,0,2,0,2,5,44,2,0,0,0,0,0,4,0,0,0,0,2,151,0,25,29,7,0,0,0,0,0,1,1,2,0,,,,1.0,,5000,2021-09-30 20:00:00.000 -0400,0.6,0.0,200000000.0,10.0,,,,,,,,,1.0,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1846253/000110465921103024/tm2110146-11_424b4.htm,2021-09-30,1999323
0.0,24281.0,596466.0,925470.0,596825.0,918456.0,,,AHRNU,,,,,,,84,6,4,8,2,0,21,3,46,0,0,0,0,0,0,4,1,2,0,0,0,6,0,0,0,1,16,0,0,0,0,1,0,0,0,1.0,1.0,,1.0,,1228586,2021-12-15 19:00:00.000 -0500,10.0,0.04,275000000.0,10.0,,,,4.0,,,1.0,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1856696/000121390021065754/f424b41221_ahrenacq.htm,2021-12-15,3354961
1236581.0,1295312.0,837934.0,1105419.0,10165.0,112365.0,7220.0,121374.0,AI,771133.0,869740.0,0.0,987038.0,111317.0,335144.0,123,236,1083,55,109,7,56,54,292,37,1,3,0,0,4,115,6,0,2,0,7,7,0,0,2,0,19,2,0,1,0,1,1,2,2,,1.0,8.0,1.0,,22786159,2020-12-09 19:00:00.000 -0500,127.05,32.55,651000000.0,42.0,,,,,,1.0,,,,,,,,,,,,,,42.0,https://www.sec.gov/Archives/edgar/data/1577526/000162828020017290/c3ai424.htm,2020-12-09,3408014
0.0,24785.0,191985.0,342900.0,192570.0,323199.0,192570.0,323199.0,AIB,95572.0,120522.0,,,33072.0,130522.0,6,0,0,0,0,0,4,6,38,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,,1.0,,716522,2022-02-23 19:00:00.000 -0500,9.8,-0.02,75000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1882963/000121390022002682/f424b40122_aibacquisition.htm,2022-02-23,2722897
0.0,24785.0,191985.0,342900.0,192570.0,323199.0,192570.0,323199.0,AIBBR,95572.0,120522.0,,,33072.0,130522.0,6,0,0,0,0,0,4,6,38,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,,1.0,,1690510,2022-02-23 19:00:00.000 -0500,0.1605,-0.0195,75000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1882963/000121390022002682/f424b40122_aibacquisition.htm,2022-02-23,2722897
0.0,24785.0,191985.0,342900.0,192570.0,323199.0,192570.0,323199.0,AIBBU,95572.0,120522.0,,,33072.0,130522.0,6,0,0,0,0,0,4,6,38,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,,,,1.0,,325051,2022-01-19 19:00:00.000 -0500,9.95,-0.03,75000000.0,10.0,,,,,,,,,,,,,,,,,,,,10.0,https://www.sec.gov/Archives/edgar/data/1882963/000121390022002682/f424b40122_aibacquisition.htm,2022-01-19,2722897
74678.0,78290.0,60237.0,102973.0,4928.0,33154.0,4165.0,53197.0,AIP,62749.0,76687.0,0.0,51472.0,0.0,28952.0,171,218,49,17,18,0,4,3,227,0,0,4,1,0,1,8,13,0,3,0,4,2,0,0,4,0,0,0,0,0,3,4,1,3,74,,1.0,,1.0,,477341,2021-10-27 20:00:00.000 -0400,18.0,0.59,70000000.0,14.0,,,,,,,,,,,1.0,,,,,,,,,14.0,https://www.sec.gov/Archives/edgar/data/1667011/000119312521311263/d52087d424b4.htm,2021-10-27,2343550
0.0,873379525.0,46851023.0,747849810.0,-30089108.0,66517428.0,-83979144.0,68290214.0,AIRO,19600965.0,40341555.0,,,60007233.0,79164259.0,112,41,27,10,1,0,56,2,100,3,1,4,0,0,4,5,18,2,0,0,3,1,0,1,4,1,8,0,1,196,5,3,7,25,0,,1.0,6.0,1.0,,14686686,2025-06-12 20:00:00.000 -0400,28.1,15.2,77700000.0,18.5,,,,,,,,,,,,,,,,,,,,18.5,https://www.sec.gov/Archives/edgar/data/1927958/000149315225013119/form424b4.htm,2025-06-12,4323888
404166.0,404893.0,0.0,636087.0,0.0,71101.0,0.0,277804.0,AKA,0.0,38527.0,0.0,523035.0,0.0,156427.0,62,24,0,0,7,3,69,46,165,8,0,2,0,4,3,6,6,0,37,2,0,1,0,0,0,0,2,0,0,0,0,5,8,9,1,,,1.0,1.0,,1198136,2021-09-22 20:00:00.000 -0400,9.94,-0.39,110000000.0,11.0,,,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,11.0,https://www.sec.gov/Archives/edgar/data/1865107/000119312521280693/d191500d424b4.htm,2021-09-22,3622820
,,-30156784.0,8839993.0,3321135.0,12668885.0,572269.0,12668885.0,AKAN,-2517184.0,82816.0,0.0,14479222.0,-2015156.0,1805865.0,4,7,2,0,0,0,1,0,15,0,0,0,0,0,0,1,0,0,0,0,0,3,1,6,93,9,5,0,0,0,3,1,4,2,0,,,,1.0,,7376990,2022-03-15 20:00:00.000 -0400,10.32,0.43,1500000.0,0.12,,,,,,,,,,,,,,,,,,,,1.0,https://www.sec.gov/Archives/edgar/data/1888014/000121390024084909/ea0212571-03.htm,2022-03-15,6015038
